# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
14610 1.50389 14.5274
14620 1.50368 14.5273
14630 1.50218 14.5271
14640 1.48905 14.527
14650 1.49481 14.5268
14660 1.50501 14.5266
14670 1.50523 14.5264
14680 1.49538 14.5263
14690 1.50338 14.5262
14700 1.49269 14.5261
14710 1.49251 14.526
14720 1.48913 14.5259
14730 1.4847 14.5257
14740 1.48341 14.5256
14750 1.47637 14.5255
14760 1.4726 14.5254
14770 1.4705 14.5254
14780 1.46478 14.5254
14790 1.47468 14.5254
14800 1.47415 14.5255
14810 1.48006 14.5255
14820 1.47104 14.5255
14830 1.4659 14.5255
14840 1.47437 14.5255
14850 1.47311 14.5253
14860 1.47348 14.5253
14870 1.47496 14.5252
14880 1.48217 14.5252
14890 1.48638 14.5253
14900 1.49052 14.5255
14910 1.49295 14.5257
14920 1.48935 14.5259
14930 1.49771 14.526
14940 1.50885 14.526
14950 1.49816 14.5261
14960 1.49742 14.5262
14970 1.49874 14.5261
14980 1.50386 14.5261
14990 1.50929 14.5261
15000 1.51434 14.526
15010 1.51682 14.5259
15020 1.5209 14.5259
15030 1.51546 14.5258
15040 1.52821 14.5257
